customer_id,age,gender,income_bracket,loyalty_program,membership_years,churned,marital_status,number_of_children,education_level,occupation,transaction_id,transaction_date,product_id,product_category,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,avg_purchase_value,purchase_frequency,last_purchase_date,avg_discount_used,preferred_store,online_purchases,in_store_purchases,avg_items_per_transaction,avg_transaction_value,total_returned_items,total_returned_value,total_sales,total_transactions,total_items_purchased,total_discounts_received,avg_spent_per_category,max_single_purchase_value,min_single_purchase_value,product_name,product_brand,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,promotion_id,promotion_type,promotion_start_date,promotion_end_date,promotion_effectiveness,promotion_channel,promotion_target_audience,customer_zip_code,customer_city,customer_state,store_zip_code,store_city,store_state,distance_to_store,holiday_season,season,weekend,customer_support_calls,email_subscriptions,app_usage,website_visits,social_media_engagement,days_since_last_purchase
617,57,Female,Medium,Yes,7,No,Divorced,0,Master's,Self-Employed,639582,2021-07-03 04:25:40,6800,Groceries,3,862.75,0.31,Debit Card,Location C,2,Thursday,8,4,144.68,Yearly,2021-02-23 07:55:38,0.13,Location A,50,85,7.99,17.35,2,223.45,5916.39,8,351,5.84,138.68,470.56,4.6,Product B,Brand Z,4.2,331,31,0.11,Large,5.22,White,Plastic,2019-12-06 08:39:21,2023-03-10 11:12:43,269,933,Buy One Get One Free,2021-10-22 08:18:28,2022-11-11 07:52:20,Low,In-store,New Customers,51024,City B,State Y,58703,City B,State X,21.32,No,Winter,No,11,Yes,Low,43,High,312
618,62,Male,Medium,Yes,6,Yes,Married,3,High School,Retired,942782,2020-07-16 11:22:13,6049,Furniture,7,567.68,0.42,Cash,Location B,20,Tuesday,1,7,142.28,Daily,2021-08-30 17:55:51,0.22,Location C,73,24,3.53,101.64,1,919.53,1667.95,22,483,693.77,984.88,665.16,8.23,Product B,Brand Y,3.6,943,50,0.2,Small,4.71,White,Wood,2019-08-27 18:00:09,2023-06-17 23:32:48,108,563,Flash Sale,2021-03-27 22:58:28,2022-11-27 09:22:29,Medium,In-store,Returning Customers,77980,City B,State X,70189,City B,State X,9.93,Yes,Winter,Yes,3,Yes,Low,96,Medium,258
619,70,Male,Medium,No,7,No,Divorced,4,High School,Unemployed,675685,2021-04-01 10:24:04,6812,Toys,3,3.01,0.1,Credit Card,Location B,13,Tuesday,23,1,325.77,Yearly,2021-07-30 03:17:27,0.2,Location B,69,11,8.94,79.16,2,420.91,9517.92,64,327,659.31,747.19,73.66,5.94,Product D,Brand X,1.1,981,43,0.21,Medium,7.15,Blue,Plastic,2018-02-16 13:00:08,2023-10-29 12:07:50,218,662,Buy One Get One Free,2021-08-18 08:56:07,2022-05-22 20:35:02,Medium,In-store,Returning Customers,32964,City C,State Y,23396,City B,State X,85.25,No,Fall,No,9,Yes,Medium,78,High,285
620,18,Male,Medium,Yes,5,Yes,Divorced,3,Master's,Unemployed,177339,2020-02-29 08:32:57,4628,Clothing,9,131.67,0.44,Mobile Payment,Location C,21,Saturday,25,6,59.9,Weekly,2021-03-03 08:59:37,0.07,Location A,45,96,8.52,227.19,3,528.99,5590.92,95,157,195.18,409.4,586.73,6.99,Product D,Brand X,4.1,790,99,0.41,Small,5.79,Red,Plastic,2018-06-18 04:32:52,2022-11-22 17:20:02,152,812,Buy One Get One Free,2021-01-17 00:03:20,2022-02-01 01:34:50,Medium,Online,New Customers,38997,City D,State X,99933,City A,State Z,94.22,No,Winter,Yes,9,Yes,Medium,39,Medium,7
621,33,Female,Medium,No,9,Yes,Divorced,0,High School,Self-Employed,826019,2021-07-16 05:32:37,5047,Furniture,4,626.15,0.12,Mobile Payment,Location B,2,Tuesday,20,4,385.4,Monthly,2021-02-03 21:10:36,0.26,Location C,49,90,8.49,261.44,8,110.64,6576.83,34,109,946.15,385.38,255.35,4.35,Product B,Brand Y,3.2,870,21,0.27,Medium,8.49,Green,Metal,2018-01-16 22:50:24,2023-08-06 02:59:16,223,466,Flash Sale,2021-12-30 13:06:33,2022-12-10 03:49:50,High,Social Media,New Customers,93691,City A,State Z,29070,City B,State Y,15.77,Yes,Summer,No,5,No,Low,0,Medium,8
622,78,Female,High,No,4,No,Single,4,High School,Unemployed,23758,2020-07-05 08:40:01,6560,Clothing,4,790.35,0.3,Credit Card,Location A,14,Monday,28,11,32.94,Weekly,2021-03-17 02:57:13,0.34,Location A,89,8,7.98,42.35,4,551.93,389.65,92,20,433.07,946.82,623.31,3.92,Product C,Brand X,5.0,691,26,0.31,Medium,2.37,Red,Plastic,2018-09-23 05:59:51,2022-10-18 04:23:12,292,631,20% Off,2021-08-02 16:16:07,2022-11-19 09:58:14,Low,In-store,New Customers,83795,City A,State Z,10859,City C,State X,88.99,Yes,Summer,No,13,No,Medium,49,Low,155
623,56,Male,High,No,9,Yes,Single,0,Master's,Employed,112046,2021-09-02 20:48:31,9412,Clothing,4,151.27,0.12,Debit Card,Location C,16,Saturday,21,2,300.36,Monthly,2021-09-05 03:59:07,0.38,Location D,56,36,3.49,475.3,5,994.09,9945.19,13,92,489.65,268.54,140.91,6.01,Product A,Brand Y,4.3,350,88,0.02,Medium,4.66,Black,Wood,2018-05-31 17:48:11,2023-08-05 07:34:12,7,341,Buy One Get One Free,2021-06-04 12:34:23,2022-08-19 18:37:25,High,In-store,New Customers,43111,City D,State Y,39353,City A,State X,72.67,Yes,Winter,Yes,10,Yes,High,58,Medium,288
624,22,Other,Medium,Yes,4,No,Divorced,4,PhD,Retired,590329,2021-08-08 01:13:22,856,Groceries,1,923.18,0.29,Cash,Location D,0,Friday,5,10,229.37,Daily,2021-10-06 13:40:04,0.2,Location A,58,2,5.16,480.86,3,422.95,8293.87,32,428,306.6,993.44,337.16,9.53,Product D,Brand Z,1.1,731,79,0.01,Medium,2.06,Black,Wood,2019-10-02 02:37:06,2022-01-04 14:26:20,235,531,Buy One Get One Free,2021-09-29 14:22:33,2022-05-11 13:06:13,Low,Social Media,New Customers,50584,City B,State Y,67890,City C,State Y,9.76,No,Summer,Yes,4,Yes,Low,11,Medium,107
625,39,Female,High,Yes,4,No,Divorced,3,High School,Employed,466270,2020-07-24 20:43:19,9726,Groceries,1,734.04,0.22,Mobile Payment,Location B,15,Monday,24,4,71.19,Daily,2021-07-05 21:17:20,0.42,Location C,0,7,1.49,52.62,1,258.73,8208.76,93,397,642.8,340.99,66.53,9.26,Product D,Brand X,4.5,410,99,0.01,Large,7.38,Red,Metal,2018-11-20 01:38:53,2023-07-29 13:55:25,46,199,Flash Sale,2021-09-07 14:16:48,2022-06-08 03:45:07,Low,Social Media,New Customers,67400,City B,State Y,56873,City C,State X,88.65,No,Spring,Yes,17,No,High,65,Low,139
626,46,Female,Medium,Yes,3,No,Married,2,PhD,Retired,447020,2021-08-11 14:41:28,8467,Electronics,3,243.32,0.47,Credit Card,Location D,4,Saturday,8,11,480.99,Yearly,2021-04-09 22:55:13,0.09,Location B,9,21,6.55,349.4,6,830.87,5120.17,44,124,947.2,658.17,992.09,2.14,Product C,Brand Z,1.0,27,58,0.16,Small,2.73,Red,Plastic,2018-03-07 22:40:07,2022-09-28 02:15:32,206,125,Buy One Get One Free,2021-10-04 07:45:06,2022-04-21 11:34:19,Medium,Social Media,New Customers,80658,City A,State Y,33578,City C,State Z,35.49,No,Summer,Yes,15,Yes,High,89,High,262
627,72,Female,Low,No,4,Yes,Divorced,0,Bachelor's,Employed,847322,2020-10-18 01:34:04,1085,Clothing,6,58.88,0.22,Debit Card,Location C,7,Saturday,48,3,101.73,Daily,2021-10-02 10:57:51,0.01,Location A,64,23,1.29,306.3,9,449.87,7791.29,7,270,912.67,897.95,312.99,5.59,Product C,Brand X,2.3,3,25,0.02,Medium,2.09,Green,Plastic,2018-01-21 20:19:31,2022-10-12 10:34:12,174,231,20% Off,2021-09-03 21:07:34,2022-08-03 02:41:43,Medium,In-store,New Customers,38045,City D,State X,57558,City B,State X,9.28,No,Winter,Yes,14,No,Medium,19,Medium,28
628,20,Other,High,Yes,6,No,Single,2,Bachelor's,Retired,746330,2020-08-11 07:30:10,2806,Electronics,8,964.18,0.47,Debit Card,Location D,0,Wednesday,18,2,233.26,Yearly,2021-02-23 19:17:15,0.17,Location B,40,3,9.6,434.23,5,683.3,2939.45,12,453,63.83,55.09,78.21,8.73,Product D,Brand Z,4.1,609,27,0.45,Large,8.75,Green,Wood,2019-01-24 14:44:33,2023-10-22 13:00:24,119,790,20% Off,2021-12-27 02:37:01,2022-08-16 22:44:49,Low,In-store,New Customers,81406,City A,State X,69843,City B,State X,12.4,Yes,Winter,Yes,1,No,High,38,High,158
629,29,Male,High,No,3,Yes,Married,0,High School,Unemployed,207958,2021-07-12 07:19:54,5158,Electronics,9,289.24,0.17,Credit Card,Location A,9,Saturday,46,10,306.04,Monthly,2021-02-08 21:56:10,0.11,Location C,38,40,5.52,496.68,9,890.88,9572.8,83,448,835.88,936.09,183.0,2.44,Product D,Brand Z,4.5,324,81,0.18,Large,0.19,Blue,Metal,2019-11-21 13:38:41,2022-10-08 05:48:58,251,146,20% Off,2021-05-27 00:52:07,2022-05-16 17:41:10,Low,In-store,Returning Customers,90537,City A,State Y,89091,City D,State Z,52.52,Yes,Fall,Yes,7,No,Low,45,High,144
630,43,Female,Medium,No,5,No,Married,2,High School,Unemployed,419565,2021-02-26 02:58:02,7041,Electronics,4,57.6,0.04,Mobile Payment,Location C,6,Sunday,52,11,62.19,Monthly,2021-05-21 12:45:56,0.29,Location C,58,29,9.9,461.47,5,971.02,1597.18,92,389,340.98,481.71,837.92,2.82,Product C,Brand Y,2.9,684,78,0.17,Medium,9.06,Blue,Plastic,2019-03-06 05:11:57,2022-11-10 19:38:23,102,240,Buy One Get One Free,2021-05-13 22:34:41,2022-03-29 13:54:55,Medium,Online,Returning Customers,50444,City C,State Y,50354,City A,State Y,98.92,No,Fall,No,10,No,Medium,68,Low,208
631,33,Female,High,No,4,No,Single,2,Bachelor's,Self-Employed,275725,2020-03-30 14:01:39,3498,Toys,9,910.05,0.09,Mobile Payment,Location D,6,Tuesday,18,8,113.01,Daily,2021-07-06 14:29:18,0.09,Location A,7,50,3.69,101.92,9,14.42,2234.73,35,499,301.82,702.55,11.07,7.1,Product D,Brand Z,4.2,604,67,0.08,Large,8.04,Red,Glass,2019-03-02 10:19:58,2022-05-11 21:10:19,282,234,20% Off,2021-02-21 04:45:24,2022-10-15 23:01:03,High,Social Media,Returning Customers,89597,City B,State Z,16215,City A,State Y,39.87,No,Winter,No,2,Yes,Medium,46,Medium,279
632,68,Female,Low,No,3,No,Single,1,Bachelor's,Retired,254032,2021-05-27 04:40:58,9788,Clothing,9,589.55,0.47,Cash,Location A,23,Tuesday,14,1,241.27,Monthly,2021-01-04 05:50:11,0.12,Location D,84,0,7.18,62.76,2,568.34,7151.47,67,44,228.82,809.14,436.99,1.48,Product D,Brand X,3.4,982,45,0.49,Small,3.4,Green,Glass,2018-12-13 09:16:22,2023-05-21 23:16:41,250,311,Buy One Get One Free,2021-07-22 17:11:14,2022-02-20 11:51:21,Medium,Online,New Customers,39235,City B,State Z,38210,City D,State Z,94.68,Yes,Summer,No,13,Yes,High,77,Medium,74
633,54,Male,Low,Yes,1,No,Married,0,High School,Unemployed,160220,2021-10-01 13:21:11,7834,Toys,6,460.62,0.24,Debit Card,Location D,20,Saturday,44,5,211.05,Weekly,2021-07-06 23:52:13,0.14,Location C,89,32,4.1,465.03,7,492.19,5057.8,2,442,879.97,670.05,729.99,4.29,Product C,Brand X,2.7,708,13,0.11,Medium,6.11,White,Glass,2018-05-01 16:34:15,2023-06-04 02:59:19,204,780,Flash Sale,2021-02-01 08:15:40,2022-12-11 21:31:24,Medium,In-store,New Customers,29783,City A,State Y,47946,City B,State Z,59.16,Yes,Winter,Yes,14,Yes,High,79,Low,296
634,39,Female,Low,Yes,3,No,Divorced,3,Bachelor's,Employed,354416,2020-05-26 13:10:41,3222,Furniture,5,274.13,0.11,Debit Card,Location B,0,Thursday,48,8,70.1,Weekly,2021-05-26 16:19:33,0.48,Location B,55,76,4.59,350.84,8,573.42,8050.39,74,463,507.55,470.14,869.73,3.96,Product C,Brand X,2.9,767,53,0.2,Large,0.13,Green,Wood,2019-08-26 01:01:25,2022-01-22 16:54:41,5,328,Flash Sale,2021-09-07 22:53:53,2022-02-15 21:38:57,Low,Online,New Customers,79145,City D,State Z,62050,City B,State Z,73.56,No,Summer,No,11,No,High,11,High,316
635,74,Female,Medium,Yes,3,No,Single,0,PhD,Employed,270633,2021-08-22 00:48:03,2289,Clothing,1,525.71,0.03,Credit Card,Location D,19,Monday,4,3,160.05,Weekly,2021-06-23 02:00:40,0.4,Location B,34,81,9.82,445.35,6,618.68,7357.7,92,48,871.05,138.54,176.42,4.07,Product D,Brand X,2.0,180,36,0.29,Large,5.34,Blue,Plastic,2018-04-26 14:33:36,2022-01-24 00:34:01,135,538,Flash Sale,2021-01-03 21:47:46,2022-08-12 08:57:04,Low,Online,New Customers,53340,City A,State Y,77949,City C,State X,68.84,Yes,Summer,Yes,15,Yes,Low,73,Low,269
636,46,Male,High,No,7,Yes,Single,3,Master's,Employed,48237,2021-02-24 03:05:22,1716,Furniture,9,378.17,0.44,Debit Card,Location B,2,Thursday,39,7,365.14,Yearly,2021-11-22 15:41:30,0.19,Location D,98,50,6.56,84.16,4,981.52,6881.05,18,253,17.48,462.25,584.04,1.14,Product D,Brand Y,2.7,514,44,0.26,Small,8.62,White,Metal,2018-09-10 03:13:12,2022-06-28 18:34:48,359,416,Flash Sale,2021-05-09 06:47:43,2022-11-28 08:52:12,Medium,In-store,New Customers,20942,City B,State Z,42747,City A,State Z,7.05,No,Spring,No,4,Yes,Low,42,Medium,47
637,31,Female,High,No,3,Yes,Divorced,4,High School,Employed,695562,2021-04-07 03:01:50,2179,Clothing,2,486.82,0.09,Credit Card,Location C,10,Monday,2,6,62.95,Daily,2021-04-19 04:23:38,0.48,Location B,51,78,3.14,22.7,4,786.94,2749.18,64,199,684.28,785.27,266.28,8.85,Product C,Brand Z,3.6,135,95,0.2,Large,8.6,Green,Wood,2018-04-06 06:38:07,2022-04-01 04:41:43,117,852,Flash Sale,2021-05-31 01:35:32,2022-08-21 17:44:41,Low,Social Media,Returning Customers,53807,City C,State Y,71735,City A,State Z,32.47,Yes,Fall,Yes,7,No,Medium,30,High,26
638,45,Male,High,Yes,1,No,Married,3,PhD,Retired,966743,2020-02-10 12:05:46,5859,Groceries,2,586.94,0.03,Debit Card,Location A,6,Thursday,12,4,57.62,Daily,2021-07-04 20:24:57,0.42,Location A,76,4,9.62,479.42,1,382.83,1420.75,98,42,271.82,746.21,647.32,1.13,Product C,Brand Y,1.9,229,73,0.31,Large,7.47,Red,Glass,2019-06-21 23:00:55,2022-08-27 17:09:33,11,421,20% Off,2021-06-27 12:09:22,2022-11-06 23:23:52,Low,Social Media,Returning Customers,73055,City A,State Z,92740,City B,State Z,53.1,Yes,Fall,No,10,No,Medium,40,Medium,117
639,22,Male,High,No,5,Yes,Divorced,3,Master's,Unemployed,19124,2020-03-26 16:25:46,2933,Groceries,3,451.83,0.24,Cash,Location C,2,Friday,34,11,415.89,Daily,2021-01-14 08:41:09,0.19,Location C,8,29,6.49,90.85,2,99.33,4069.64,16,314,180.82,739.23,212.13,2.66,Product B,Brand X,3.5,208,43,0.42,Medium,7.99,Blue,Wood,2018-11-05 16:28:16,2022-04-27 05:40:18,218,641,Flash Sale,2021-07-15 02:09:54,2022-07-16 05:34:22,Low,Social Media,New Customers,84732,City D,State Z,17265,City C,State X,11.83,No,Winter,No,8,Yes,High,35,Medium,77
640,64,Male,Low,Yes,3,Yes,Married,0,Master's,Unemployed,200629,2020-03-22 20:46:55,5743,Electronics,4,336.51,0.02,Cash,Location D,9,Friday,51,3,303.93,Weekly,2021-10-27 10:32:09,0.06,Location B,38,92,8.89,295.58,0,163.98,1233.14,80,155,613.06,171.78,415.79,1.6,Product C,Brand X,3.6,18,37,0.25,Large,3.1,Blue,Metal,2018-03-30 22:24:19,2023-07-30 18:23:35,141,8,20% Off,2021-09-10 14:37:11,2022-04-25 08:20:33,Low,Social Media,New Customers,60421,City C,State Z,70035,City B,State X,56.76,No,Fall,No,17,No,High,39,Medium,120
641,66,Female,High,No,1,No,Single,0,PhD,Unemployed,486343,2021-02-02 20:50:36,5096,Groceries,8,579.88,0.39,Debit Card,Location D,2,Wednesday,3,11,182.34,Weekly,2021-06-03 21:08:58,0.22,Location A,70,69,6.52,448.92,4,555.98,1680.79,95,265,773.56,632.37,450.82,3.82,Product B,Brand Y,1.1,489,0,0.42,Small,2.62,Green,Metal,2019-12-25 20:21:19,2023-10-15 01:34:22,175,769,Flash Sale,2021-08-23 05:17:45,2022-11-18 01:57:51,Low,In-store,New Customers,17617,City D,State X,84703,City C,State Z,42.45,No,Spring,Yes,13,No,High,53,Medium,176
642,47,Other,Medium,Yes,0,Yes,Single,0,Master's,Self-Employed,580252,2020-01-11 08:17:26,9273,Toys,3,606.0,0.13,Credit Card,Location C,18,Sunday,31,7,162.93,Daily,2021-03-02 01:34:57,0.46,Location C,60,11,6.04,18.29,6,740.76,8928.71,44,227,74.39,918.66,991.25,5.89,Product A,Brand X,4.8,154,37,0.12,Medium,7.11,Green,Plastic,2019-10-17 14:59:35,2022-11-17 21:57:53,116,793,20% Off,2021-04-17 04:03:35,2022-12-27 07:32:56,Medium,In-store,New Customers,62102,City A,State Z,85797,City B,State Z,39.54,No,Spring,Yes,14,No,Low,50,Medium,92
643,63,Male,Medium,Yes,9,No,Divorced,4,Bachelor's,Self-Employed,439742,2020-11-21 04:36:27,5796,Furniture,9,121.72,0.41,Mobile Payment,Location C,3,Monday,49,9,302.17,Monthly,2021-07-18 03:07:36,0.08,Location B,81,89,6.55,462.76,0,407.64,3702.67,18,127,132.58,915.86,613.95,4.26,Product B,Brand Z,3.0,362,13,0.35,Small,6.74,Black,Wood,2019-03-28 18:33:47,2023-02-12 14:10:16,226,799,Buy One Get One Free,2021-06-30 21:11:56,2022-09-08 07:58:07,High,Online,Returning Customers,44015,City C,State X,57204,City A,State Z,10.52,Yes,Winter,No,9,No,High,15,Medium,362
644,79,Other,Medium,No,8,No,Single,1,PhD,Employed,858660,2020-04-19 15:10:04,7684,Toys,1,319.26,0.15,Mobile Payment,Location B,20,Sunday,27,7,46.55,Weekly,2021-04-13 13:04:35,0.38,Location C,95,51,1.58,343.6,7,768.24,7770.89,79,475,856.15,37.69,755.7,9.39,Product D,Brand Z,4.5,798,72,0.25,Large,6.78,Black,Wood,2018-07-29 20:24:04,2023-11-14 05:33:26,127,888,20% Off,2021-03-14 18:34:05,2022-07-11 11:43:25,Low,In-store,New Customers,68229,City B,State X,23738,City B,State X,15.26,Yes,Summer,Yes,14,No,Medium,95,Medium,337
645,69,Female,Medium,Yes,7,No,Single,2,PhD,Retired,709353,2020-12-12 02:01:32,8883,Clothing,4,479.13,0.29,Credit Card,Location B,10,Sunday,24,3,331.1,Daily,2021-08-23 12:15:33,0.38,Location B,45,60,6.63,498.89,3,807.26,967.65,14,414,437.51,644.79,455.82,8.54,Product C,Brand X,3.2,519,4,0.31,Large,2.59,Blue,Plastic,2018-10-14 19:12:29,2022-08-10 20:09:43,44,483,Buy One Get One Free,2021-11-21 06:27:30,2022-06-20 13:24:59,Medium,In-store,New Customers,96553,City D,State X,13414,City C,State Y,62.11,No,Summer,Yes,0,No,Medium,82,Low,330
646,22,Other,Low,No,4,No,Married,2,High School,Employed,241495,2021-11-16 17:36:33,808,Clothing,6,933.61,0.14,Debit Card,Location C,13,Monday,22,11,281.4,Daily,2021-07-14 08:23:42,0.02,Location B,23,79,6.36,294.62,1,729.66,6223.89,24,10,892.08,666.31,733.67,7.43,Product C,Brand Z,4.5,760,87,0.16,Medium,4.14,Red,Wood,2019-03-02 20:59:18,2022-04-02 02:53:05,292,101,Flash Sale,2021-05-22 16:46:31,2022-02-10 10:52:57,Low,Online,New Customers,80263,City B,State Y,13249,City C,State Y,62.82,No,Fall,Yes,12,Yes,Low,58,Medium,267
647,29,Female,Low,Yes,9,Yes,Divorced,4,PhD,Unemployed,940358,2020-12-12 16:23:10,5731,Groceries,9,73.62,0.17,Mobile Payment,Location D,14,Thursday,7,11,85.36,Daily,2021-05-06 23:39:06,0.42,Location C,64,78,2.36,192.02,4,628.71,6530.38,99,161,268.4,903.43,377.21,0.26,Product B,Brand Y,3.0,291,46,0.39,Small,5.51,Green,Plastic,2018-10-06 16:31:16,2023-04-15 16:51:53,46,964,Buy One Get One Free,2021-10-26 10:22:27,2022-06-21 20:18:13,High,In-store,New Customers,52104,City C,State X,29521,City A,State Y,45.73,No,Summer,Yes,1,Yes,Low,64,Medium,14
648,33,Male,Low,No,0,No,Married,4,High School,Retired,91705,2021-02-23 00:45:28,8608,Groceries,5,224.3,0.5,Debit Card,Location B,5,Tuesday,44,5,480.69,Daily,2021-03-20 19:29:57,0.46,Location C,35,98,7.28,331.39,2,26.91,8200.51,32,493,632.79,213.53,987.3,3.85,Product D,Brand Y,1.8,447,22,0.14,Medium,1.82,Green,Wood,2019-02-24 02:29:02,2022-07-24 11:13:48,230,385,Flash Sale,2021-10-02 00:35:17,2022-10-17 13:33:12,Medium,Social Media,New Customers,57277,City B,State X,44593,City D,State Z,7.21,No,Summer,No,9,Yes,High,50,High,300
649,43,Female,Low,Yes,8,No,Married,2,High School,Retired,494035,2020-02-05 03:13:10,4670,Toys,5,708.07,0.01,Mobile Payment,Location C,2,Tuesday,22,10,400.31,Monthly,2021-11-12 16:42:43,0.08,Location B,2,28,1.07,385.19,5,989.35,3658.86,66,219,726.28,545.8,608.58,3.86,Product B,Brand Y,3.2,74,74,0.04,Large,4.84,White,Plastic,2018-09-22 06:44:14,2022-08-27 11:36:57,201,606,20% Off,2021-12-19 13:46:19,2022-06-27 17:15:22,Medium,In-store,New Customers,44273,City A,State Z,92309,City B,State X,21.28,Yes,Spring,Yes,10,No,Low,91,High,286
650,43,Female,Low,No,8,No,Married,2,High School,Self-Employed,363478,2020-09-16 17:46:27,1253,Electronics,5,937.89,0.25,Mobile Payment,Location A,19,Sunday,3,5,395.39,Yearly,2021-12-20 19:48:57,0.15,Location B,52,55,7.74,217.84,9,539.52,5592.35,98,98,211.32,700.38,271.91,4.92,Product C,Brand Z,5.0,393,42,0.25,Small,6.72,Black,Glass,2018-07-01 06:28:48,2023-04-05 06:52:39,166,843,Buy One Get One Free,2021-04-16 22:28:13,2022-09-19 02:41:49,High,In-store,Returning Customers,32115,City B,State X,49462,City C,State Z,95.73,No,Summer,Yes,11,Yes,High,49,High,262
651,65,Male,Medium,Yes,2,Yes,Married,4,PhD,Unemployed,402139,2020-12-30 08:23:06,2252,Clothing,8,281.07,0.18,Cash,Location D,5,Monday,37,5,310.39,Yearly,2021-09-28 11:02:14,0.38,Location A,61,82,4.26,332.26,8,756.58,8731.37,33,230,275.67,688.99,973.75,9.32,Product C,Brand Y,2.4,194,39,0.44,Medium,8.98,White,Plastic,2018-11-20 17:58:36,2022-06-14 13:25:37,76,942,20% Off,2021-01-13 10:30:06,2022-05-06 20:11:30,High,Online,Returning Customers,50327,City A,State Y,91140,City D,State Y,78.25,Yes,Spring,No,6,Yes,High,96,Low,247
652,38,Female,Low,Yes,4,No,Divorced,4,PhD,Unemployed,116517,2020-07-14 19:44:44,9112,Furniture,7,957.72,0.48,Cash,Location D,22,Monday,32,6,459.95,Yearly,2021-08-24 05:26:23,0.45,Location C,19,78,7.21,177.91,3,202.75,8502.32,79,350,870.27,58.76,125.42,3.11,Product D,Brand X,4.8,128,87,0.22,Small,9.13,Red,Wood,2018-08-21 15:46:10,2022-06-24 06:18:42,325,412,20% Off,2021-09-03 16:36:00,2022-12-12 20:27:56,Medium,Social Media,New Customers,52115,City B,State Y,46809,City D,State Y,58.38,Yes,Winter,No,10,No,Low,9,Low,137
653,56,Other,High,Yes,6,No,Divorced,3,High School,Employed,643372,2021-06-24 21:17:03,2948,Groceries,5,624.21,0.37,Cash,Location B,8,Tuesday,48,5,362.76,Daily,2021-04-15 22:04:08,0.24,Location D,45,89,9.65,433.24,1,465.65,3587.24,41,143,659.29,425.55,735.58,0.77,Product C,Brand X,2.6,802,16,0.49,Medium,7.81,White,Glass,2019-06-06 15:50:43,2022-12-22 10:20:14,309,432,Buy One Get One Free,2021-01-19 02:06:42,2022-07-01 17:43:16,Low,Social Media,Returning Customers,67329,City C,State Z,59783,City B,State X,59.08,Yes,Summer,Yes,17,No,Medium,45,Medium,4
654,53,Other,High,No,7,Yes,Divorced,4,Bachelor's,Unemployed,671675,2021-08-05 11:45:53,3183,Furniture,8,903.37,0.33,Cash,Location D,14,Friday,8,9,499.98,Daily,2021-07-17 23:42:20,0.06,Location C,74,6,6.65,374.69,4,328.15,7466.43,65,232,323.97,638.97,435.31,2.86,Product D,Brand Y,2.8,808,84,0.23,Large,4.5,White,Metal,2018-04-04 23:17:16,2022-09-21 20:55:51,11,372,20% Off,2021-04-23 18:08:26,2022-03-04 17:44:22,Low,Online,Returning Customers,68596,City D,State Z,97473,City D,State Z,21.07,Yes,Winter,No,17,No,Medium,86,Low,174
655,50,Female,High,Yes,8,No,Married,3,Master's,Self-Employed,664469,2020-04-03 06:39:01,6748,Toys,9,344.55,0.29,Cash,Location A,6,Tuesday,36,6,365.72,Yearly,2021-06-20 20:56:57,0.18,Location A,43,18,7.83,371.54,7,502.95,4707.45,32,37,827.22,859.49,987.38,7.35,Product B,Brand X,3.0,831,46,0.06,Large,5.85,White,Wood,2019-12-22 06:56:16,2022-07-12 02:24:08,61,791,Buy One Get One Free,2021-02-04 00:38:37,2022-03-29 20:06:12,Medium,In-store,New Customers,41722,City B,State Y,93568,City A,State Y,70.04,Yes,Spring,Yes,6,No,High,44,Low,52
656,79,Male,Medium,Yes,0,Yes,Divorced,0,High School,Employed,685105,2021-10-09 06:15:19,2798,Electronics,8,686.64,0.09,Credit Card,Location D,7,Thursday,25,8,212.91,Daily,2021-08-27 00:53:09,0.43,Location B,99,39,4.15,470.32,1,598.97,9761.24,40,219,697.21,161.24,513.39,8.06,Product C,Brand Z,4.6,470,65,0.4,Medium,2.47,Red,Glass,2019-05-03 13:05:54,2022-07-27 07:31:47,222,598,Buy One Get One Free,2021-12-14 23:04:59,2022-01-19 03:16:11,Low,Social Media,New Customers,14818,City C,State Y,91624,City A,State Z,91.32,Yes,Summer,No,17,Yes,High,11,Low,142
657,47,Other,Medium,No,9,No,Divorced,3,High School,Unemployed,560787,2021-02-23 09:02:42,1682,Toys,3,743.81,0.41,Debit Card,Location D,1,Wednesday,23,5,104.56,Daily,2021-03-14 12:21:07,0.06,Location A,19,48,3.14,296.24,3,712.65,5299.01,59,33,403.32,274.85,243.51,8.55,Product C,Brand X,2.4,535,90,0.08,Large,1.6,Red,Metal,2019-02-20 12:38:28,2023-11-14 06:13:52,259,616,Flash Sale,2021-03-27 16:52:53,2022-07-29 17:45:17,Medium,Social Media,Returning Customers,57838,City D,State Z,50417,City B,State X,65.17,No,Winter,Yes,3,No,High,42,Low,338
658,54,Female,Low,Yes,3,No,Divorced,0,Bachelor's,Employed,448611,2021-04-10 14:49:11,1705,Groceries,4,49.91,0.47,Cash,Location B,23,Wednesday,36,5,355.35,Weekly,2021-03-07 11:29:58,0.3,Location D,36,1,5.25,487.9,3,530.33,1159.01,96,112,883.57,48.79,842.81,9.78,Product D,Brand Z,1.1,122,41,0.41,Medium,1.51,White,Plastic,2018-12-24 04:50:40,2022-11-18 17:51:37,361,32,20% Off,2021-10-26 22:22:32,2022-02-12 11:10:30,High,In-store,Returning Customers,88666,City D,State Y,64679,City C,State Z,39.8,No,Spring,No,16,Yes,Medium,17,Medium,177
